state,district,year,season,crop,production_tonnes,rainfall_mm
Bihar,MADHUBANI,2006,Kharif,Moong(Green Gram),50.0,1052.8
Bihar,MADHUBANI,2006,Kharif,Ragi,3662.0,1052.8
Bihar,MADHUBANI,2006,Kharif,Sannhamp,15.0,1052.8
Bihar,MADHUBANI,2006,Kharif,Sesamum,42.0,1052.8
Bihar,MADHUBANI,2006,Kharif,Urad,1005.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Barley,90.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Gram,21.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Khesari,1040.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Linseed,516.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Maize,1286.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Masoor,3193.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Peas & beans (Pulses),219.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Rapeseed &Mustard,1325.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Sunflower,16.0,1052.8
Bihar,MADHUBANI,2006,Rabi,Wheat,131494.0,1052.8
Bihar,MADHUBANI,2006,Summer,Maize,981.0,1052.8
Bihar,MADHUBANI,2006,Summer,Moong(Green Gram),4525.0,1052.8
Bihar,MADHUBANI,2006,Summer,Rice,2743.0,1052.8
Bihar,MADHUBANI,2006,Winter,Rice,109211.0,1052.8
Bihar,MUNGER,2006,Autumn,Rice,614.0,1052.8
Bihar,MUNGER,2006,Kharif,Arhar/Tur,154.0,1052.8
Bihar,MUNGER,2006,Kharif,Maize,5863.0,1052.8
Bihar,MUNGER,2006,Kharif,Moong(Green Gram),83.0,1052.8
Bihar,MUNGER,2006,Kharif,Sannhamp,45.0,1052.8
Bihar,MUNGER,2006,Kharif,Urad,355.0,1052.8
Bihar,MUNGER,2006,Rabi,Barley,20.0,1052.8
Bihar,MUNGER,2006,Rabi,Gram,502.0,1052.8
Bihar,MUNGER,2006,Rabi,Khesari,120.0,1052.8
Bihar,MUNGER,2006,Rabi,Linseed,177.0,1052.8
Bihar,MUNGER,2006,Rabi,Maize,3802.0,1052.8
Bihar,MUNGER,2006,Rabi,Masoor,508.0,1052.8
Bihar,MUNGER,2006,Rabi,Peas & beans (Pulses),154.0,1052.8
Bihar,MUNGER,2006,Rabi,Rapeseed &Mustard,164.0,1052.8
Bihar,MUNGER,2006,Rabi,Sunflower,44.0,1052.8
Bihar,MUNGER,2006,Rabi,Wheat,33736.0,1052.8
Bihar,MUNGER,2006,Summer,Maize,5796.0,1052.8
Bihar,MUNGER,2006,Summer,Moong(Green Gram),52.0,1052.8
Bihar,MUNGER,2006,Winter,Rice,59079.0,1052.8
Bihar,MUZAFFARPUR,2006,Autumn,Rice,18120.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Arhar/Tur,1442.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Maize,4059.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Mesta,706.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Ragi,175.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Sannhamp,2.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Sesamum,23.0,1052.8
Bihar,MUZAFFARPUR,2006,Kharif,Urad,165.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Barley,354.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Gram,3965.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Khesari,571.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Linseed,57.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Maize,22484.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Masoor,817.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Peas & beans (Pulses),277.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Rapeseed &Mustard,5413.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Sunflower,48.0,1052.8
Bihar,MUZAFFARPUR,2006,Rabi,Wheat,163884.0,1052.8
Bihar,MUZAFFARPUR,2006,Summer,Maize,22255.0,1052.8
Bihar,MUZAFFARPUR,2006,Summer,Moong(Green Gram),14489.0,1052.8
Bihar,MUZAFFARPUR,2006,Winter,Rice,77439.0,1052.8
Bihar,NALANDA,2006,Autumn,Rice,38.0,1052.8
Bihar,NALANDA,2006,Kharif,Arhar/Tur,399.0,1052.8
Bihar,NALANDA,2006,Kharif,Maize,936.0,1052.8
Bihar,NALANDA,2006,Kharif,Moong(Green Gram),44.0,1052.8
Bihar,NALANDA,2006,Kharif,Ragi,47.0,1052.8
Bihar,NALANDA,2006,Kharif,Sannhamp,81.0,1052.8
Bihar,NALANDA,2006,Kharif,Sesamum,92.0,1052.8
Bihar,NALANDA,2006,Rabi,Barley,320.0,1052.8
Bihar,NALANDA,2006,Rabi,Gram,3165.0,1052.8
Bihar,NALANDA,2006,Rabi,Khesari,3388.0,1052.8
Bihar,NALANDA,2006,Rabi,Linseed,144.0,1052.8
Bihar,NALANDA,2006,Rabi,Maize,1912.0,1052.8
Bihar,NALANDA,2006,Rabi,Masoor,8291.0,1052.8
Bihar,NALANDA,2006,Rabi,Peas & beans (Pulses),171.0,1052.8
Bihar,NALANDA,2006,Rabi,Rapeseed &Mustard,787.0,1052.8
Bihar,NALANDA,2006,Rabi,Sunflower,80.0,1052.8
Bihar,NALANDA,2006,Rabi,Wheat,157209.0,1052.8
Bihar,NALANDA,2006,Summer,Maize,4999.0,1052.8
Bihar,NALANDA,2006,Summer,Moong(Green Gram),85.0,1052.8
Bihar,NALANDA,2006,Winter,Rice,227208.0,1052.8
Bihar,NAWADA,2006,Kharif,Arhar/Tur,588.0,1052.8
Bihar,NAWADA,2006,Kharif,Maize,2116.0,1052.8
Bihar,NAWADA,2006,Kharif,Moong(Green Gram),101.0,1052.8
Bihar,NAWADA,2006,Kharif,Ragi,329.0,1052.8
Bihar,NAWADA,2006,Kharif,Sannhamp,38.0,1052.8
Bihar,NAWADA,2006,Kharif,Sesamum,197.0,1052.8
Bihar,NAWADA,2006,Kharif,Urad,212.0,1052.8
Bihar,NAWADA,2006,Rabi,Barley,290.0,1052.8
Bihar,NAWADA,2006,Rabi,Gram,1456.0,1052.8
Bihar,NAWADA,2006,Rabi,Khesari,822.0,1052.8
Bihar,NAWADA,2006,Rabi,Linseed,655.0,1052.8
Bihar,NAWADA,2006,Rabi,Maize,535.0,1052.8
Bihar,NAWADA,2006,Rabi,Masoor,1656.0,1052.8
Bihar,NAWADA,2006,Rabi,Peas & beans (Pulses),301.0,1052.8
Bihar,NAWADA,2006,Rabi,Rapeseed &Mustard,494.0,1052.8
Bihar,NAWADA,2006,Rabi,Sunflower,65.0,1052.8
Bihar,NAWADA,2006,Rabi,Wheat,97142.0,1052.8
Bihar,NAWADA,2006,Summer,Maize,3334.0,1052.8
Bihar,NAWADA,2006,Summer,Moong(Green Gram),672.0,1052.8
Bihar,NAWADA,2006,Summer,Rice,3.0,1052.8
Bihar,NAWADA,2006,Winter,Rice,147686.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Autumn,Rice,82929.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Arhar/Tur,12553.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Bajra,55.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Jowar,110.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Maize,6821.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Ragi,34.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Sesamum,304.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Kharif,Urad,190.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Barley,92.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Gram,89.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Khesari,286.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Linseed,545.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Maize,4256.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Masoor,14214.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Peas & beans (Pulses),1475.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Rapeseed &Mustard,19654.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Sunflower,286.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Rabi,Wheat,159715.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Summer,Maize,13734.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Summer,Moong(Green Gram),125.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Summer,Rice,14722.0,1052.8
Bihar,PASHCHIM CHAMPARAN,2006,Winter,Rice,70258.0,1052.8
Bihar,PATNA,2006,Autumn,Rice,20.0,1052.8
Bihar,PATNA,2006,Kharif,Arhar/Tur,460.0,1052.8
Bihar,PATNA,2006,Kharif,Bajra,278.0,1052.8
Bihar,PATNA,2006,Kharif,Jowar,195.0,1052.8
Bihar,PATNA,2006,Kharif,Maize,14350.0,1052.8
Bihar,PATNA,2006,Kharif,Moong(Green Gram),27.0,1052.8
Bihar,PATNA,2006,Kharif,Sannhamp,2.0,1052.8
Bihar,PATNA,2006,Kharif,Sesamum,15.0,1052.8
Bihar,PATNA,2006,Kharif,Urad,2.0,1052.8
Bihar,PATNA,2006,Rabi,Barley,383.0,1052.8
Bihar,PATNA,2006,Rabi,Gram,5744.0,1052.8
Bihar,PATNA,2006,Rabi,Khesari,10497.0,1052.8
Bihar,PATNA,2006,Rabi,Linseed,431.0,1052.8
Bihar,PATNA,2006,Rabi,Maize,1072.0,1052.8
Bihar,PATNA,2006,Rabi,Masoor,17216.0,1052.8
Bihar,PATNA,2006,Rabi,Peas & beans (Pulses),1632.0,1052.8
Bihar,PATNA,2006,Rabi,Rapeseed &Mustard,1609.0,1052.8
Bihar,PATNA,2006,Rabi,Sunflower,205.0,1052.8
Bihar,PATNA,2006,Rabi,Wheat,123775.0,1052.8
Bihar,PATNA,2006,Summer,Maize,13123.0,1052.8
Bihar,PATNA,2006,Summer,Moong(Green Gram),54.0,1052.8
Bihar,PATNA,2006,Winter,Rice,145330.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Autumn,Rice,69697.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Arhar/Tur,1721.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Jute,153.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Maize,6175.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Mesta,56.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Moong(Green Gram),277.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Ragi,16.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Sannhamp,1.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Sesamum,51.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Kharif,Urad,404.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Barley,655.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Gram,19.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Khesari,806.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Linseed,720.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Maize,3520.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Masoor,4317.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Peas & beans (Pulses),103.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Rapeseed &Mustard,1448.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Sunflower,42.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Rabi,Wheat,199138.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Summer,Maize,10163.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Summer,Moong(Green Gram),551.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Summer,Rice,175.0,1052.8
Bihar,PURBI CHAMPARAN,2006,Winter,Rice,96228.0,1052.8
Bihar,PURNIA,2006,Autumn,Rice,11359.0,1052.8
Bihar,PURNIA,2006,Kharif,Arhar/Tur,79.0,1052.8
Bihar,PURNIA,2006,Kharif,Jute,225337.0,1052.8
Bihar,PURNIA,2006,Kharif,Maize,38097.0,1052.8
Bihar,PURNIA,2006,Kharif,Mesta,21872.0,1052.8
Bihar,PURNIA,2006,Kharif,Moong(Green Gram),283.0,1052.8
Bihar,PURNIA,2006,Kharif,Ragi,32.0,1052.8
Bihar,PURNIA,2006,Kharif,Sesamum,5.0,1052.8
Bihar,PURNIA,2006,Kharif,Urad,651.0,1052.8
Bihar,PURNIA,2006,Rabi,Barley,19.0,1052.8
Bihar,PURNIA,2006,Rabi,Gram,333.0,1052.8
Bihar,PURNIA,2006,Rabi,Khesari,641.0,1052.8
Bihar,PURNIA,2006,Rabi,Linseed,866.0,1052.8
Bihar,PURNIA,2006,Rabi,Maize,25750.0,1052.8
Bihar,PURNIA,2006,Rabi,Masoor,1138.0,1052.8
Bihar,PURNIA,2006,Rabi,Peas & beans (Pulses),442.0,1052.8
Bihar,PURNIA,2006,Rabi,Rapeseed &Mustard,3234.0,1052.8
Bihar,PURNIA,2006,Rabi,Sunflower,6894.0,1052.8
Bihar,PURNIA,2006,Rabi,Wheat,62224.0,1052.8
Bihar,PURNIA,2006,Summer,Maize,86824.0,1052.8
Bihar,PURNIA,2006,Summer,Moong(Green Gram),3372.0,1052.8
Bihar,PURNIA,2006,Summer,Rice,36418.0,1052.8
Bihar,PURNIA,2006,Winter,Rice,70460.0,1052.8
Bihar,ROHTAS,2006,Autumn,Rice,9.0,1052.8
Bihar,ROHTAS,2006,Kharif,Arhar/Tur,2247.0,1052.8
Bihar,ROHTAS,2006,Kharif,Maize,953.0,1052.8
Bihar,ROHTAS,2006,Kharif,Moong(Green Gram),50.0,1052.8
Bihar,ROHTAS,2006,Kharif,Ragi,58.0,1052.8
Bihar,ROHTAS,2006,Kharif,Sannhamp,4.0,1052.8
Bihar,ROHTAS,2006,Kharif,Sesamum,235.0,1052.8
Bihar,ROHTAS,2006,Kharif,Urad,39.0,1052.8
Bihar,ROHTAS,2006,Rabi,Barley,3366.0,1052.8
Bihar,ROHTAS,2006,Rabi,Gram,3974.0,1052.8
Bihar,ROHTAS,2006,Rabi,Khesari,4187.0,1052.8
Bihar,ROHTAS,2006,Rabi,Linseed,1676.0,1052.8
Bihar,ROHTAS,2006,Rabi,Maize,4.0,1052.8
Bihar,ROHTAS,2006,Rabi,Masoor,3300.0,1052.8
Bihar,ROHTAS,2006,Rabi,Peas & beans (Pulses),949.0,1052.8
Bihar,ROHTAS,2006,Rabi,Rapeseed &Mustard,2627.0,1052.8
Bihar,ROHTAS,2006,Rabi,Sunflower,2.0,1052.8
Bihar,ROHTAS,2006,Rabi,Wheat,330444.0,1052.8
Bihar,ROHTAS,2006,Summer,Maize,53.0,1052.8
Bihar,ROHTAS,2006,Summer,Moong(Green Gram),75.0,1052.8
Bihar,ROHTAS,2006,Summer,Rice,175.0,1052.8
Bihar,ROHTAS,2006,Winter,Rice,467883.0,1052.8
Bihar,SAHARSA,2006,Autumn,Rice,18604.0,1052.8
Bihar,SAHARSA,2006,Kharif,Jute,720.0,1052.8
Bihar,SAHARSA,2006,Kharif,Maize,11317.0,1052.8
Bihar,SAHARSA,2006,Kharif,Mesta,1507.0,1052.8
Bihar,SAHARSA,2006,Kharif,Ragi,993.0,1052.8
Bihar,SAHARSA,2006,Kharif,Sannhamp,35.0,1052.8
Bihar,SAHARSA,2006,Kharif,Sesamum,13.0,1052.8
Bihar,SAHARSA,2006,Kharif,Urad,53.0,1052.8
Bihar,SAHARSA,2006,Rabi,Barley,3.0,1052.8
Bihar,SAHARSA,2006,Rabi,Khesari,1572.0,1052.8
Bihar,SAHARSA,2006,Rabi,Linseed,714.0,1052.8
Bihar,SAHARSA,2006,Rabi,Maize,45390.0,1052.8
Bihar,SAHARSA,2006,Rabi,Masoor,545.0,1052.8
Bihar,SAHARSA,2006,Rabi,Peas & beans (Pulses),785.0,1052.8
Bihar,SAHARSA,2006,Rabi,Rapeseed &Mustard,1161.0,1052.8
Bihar,SAHARSA,2006,Rabi,Sunflower,774.0,1052.8
Bihar,SAHARSA,2006,Rabi,Wheat,82012.0,1052.8
Bihar,SAHARSA,2006,Summer,Maize,53394.0,1052.8
Bihar,SAHARSA,2006,Summer,Moong(Green Gram),8786.0,1052.8
Bihar,SAHARSA,2006,Summer,Rice,5427.0,1052.8
Bihar,SAHARSA,2006,Winter,Rice,62401.0,1052.8
Bihar,SAMASTIPUR,2006,Autumn,Rice,22918.0,1052.8
Bihar,SAMASTIPUR,2006,Kharif,Arhar/Tur,1615.0,1052.8
Bihar,SAMASTIPUR,2006,Kharif,Maize,20932.0,1052.8
Bihar,SAMASTIPUR,2006,Kharif,Mesta,2676.0,1052.8
Bihar,SAMASTIPUR,2006,Kharif,Moong(Green Gram),23.0,1052.8
Bihar,SAMASTIPUR,2006,Kharif,Sesamum,367.0,1052.8
Bihar,SAMASTIPUR,2006,Kharif,Urad,834.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Barley,110.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Gram,8.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Khesari,324.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Linseed,226.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Maize,118660.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Masoor,1326.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Peas & beans (Pulses),241.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Rapeseed &Mustard,6845.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Sunflower,50.0,1052.8
Bihar,SAMASTIPUR,2006,Rabi,Wheat,143248.0,1052.8
Bihar,SAMASTIPUR,2006,Summer,Maize,22237.0,1052.8
Bihar,SAMASTIPUR,2006,Summer,Moong(Green Gram),5799.0,1052.8
Bihar,SAMASTIPUR,2006,Summer,Rice,2189.0,1052.8
Bihar,SAMASTIPUR,2006,Winter,Rice,16582.0,1052.8
Bihar,SARAN,2006,Autumn,Rice,13946.0,1052.8
Bihar,SARAN,2006,Kharif,Arhar/Tur,1781.0,1052.8
Bihar,SARAN,2006,Kharif,Bajra,38.0,1052.8
Bihar,SARAN,2006,Kharif,Jowar,28.0,1052.8
Bihar,SARAN,2006,Kharif,Maize,26446.0,1052.8
Bihar,SARAN,2006,Kharif,Moong(Green Gram),2.0,1052.8
Bihar,SARAN,2006,Kharif,Ragi,470.0,1052.8
Bihar,SARAN,2006,Kharif,Sannhamp,12.0,1052.8
Bihar,SARAN,2006,Kharif,Sesamum,3.0,1052.8
Bihar,SARAN,2006,Kharif,Urad,236.0,1052.8
Bihar,SARAN,2006,Rabi,Barley,296.0,1052.8
Bihar,SARAN,2006,Rabi,Gram,75.0,1052.8
Bihar,SARAN,2006,Rabi,Khesari,168.0,1052.8
Bihar,SARAN,2006,Rabi,Linseed,49.0,1052.8
Bihar,SARAN,2006,Rabi,Maize,10942.0,1052.8
Bihar,SARAN,2006,Rabi,Masoor,301.0,1052.8
Bihar,SARAN,2006,Rabi,Peas & beans (Pulses),320.0,1052.8
Bihar,SARAN,2006,Rabi,Rapeseed &Mustard,3039.0,1052.8
Bihar,SARAN,2006,Rabi,Sunflower,10.0,1052.8
Bihar,SARAN,2006,Rabi,Wheat,206367.0,1052.8
Bihar,SARAN,2006,Summer,Maize,16447.0,1052.8
Bihar,SARAN,2006,Summer,Moong(Green Gram),2850.0,1052.8
Bihar,SARAN,2006,Summer,Rice,508.0,1052.8
Bihar,SARAN,2006,Winter,Rice,83215.0,1052.8
Bihar,SHEIKHPURA,2006,Kharif,Arhar/Tur,127.0,1052.8
Bihar,SHEIKHPURA,2006,Kharif,Maize,1632.0,1052.8
Bihar,SHEIKHPURA,2006,Kharif,Sesamum,213.0,1052.8
Bihar,SHEIKHPURA,2006,Kharif,Urad,1.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Gram,2404.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Khesari,4162.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Linseed,221.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Maize,64.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Masoor,3397.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Peas & beans (Pulses),37.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Rapeseed &Mustard,337.0,1052.8
Bihar,SHEIKHPURA,2006,Rabi,Wheat,41845.0,1052.8
Bihar,SHEIKHPURA,2006,Summer,Maize,210.0,1052.8
Bihar,SHEIKHPURA,2006,Winter,Rice,94300.0,1052.8
Bihar,SHEOHAR,2006,Autumn,Rice,2042.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Arhar/Tur,42.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Jute,10.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Maize,31.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Mesta,19.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Moong(Green Gram),23.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Ragi,10.0,1052.8
Bihar,SHEOHAR,2006,Kharif,Sannhamp,3.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Barley,5.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Khesari,148.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Linseed,130.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Maize,2940.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Masoor,572.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Peas & beans (Pulses),11.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Rapeseed &Mustard,350.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Sunflower,1.0,1052.8
Bihar,SHEOHAR,2006,Rabi,Wheat,19128.0,1052.8
Bihar,SHEOHAR,2006,Summer,Maize,626.0,1052.8
Bihar,SHEOHAR,2006,Summer,Moong(Green Gram),227.0,1052.8
Bihar,SHEOHAR,2006,Winter,Rice,10309.0,1052.8
Bihar,SITAMARHI,2006,Autumn,Rice,15924.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Arhar/Tur,862.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Maize,288.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Mesta,425.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Moong(Green Gram),71.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Ragi,708.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Sannhamp,19.0,1052.8
Bihar,SITAMARHI,2006,Kharif,Urad,47.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Barley,137.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Khesari,1881.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Linseed,446.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Maize,3333.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Masoor,4120.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Peas & beans (Pulses),146.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Rapeseed &Mustard,1569.0,1052.8
Bihar,SITAMARHI,2006,Rabi,Wheat,118146.0,1052.8
Bihar,SITAMARHI,2006,Summer,Maize,8939.0,1052.8
Bihar,SITAMARHI,2006,Summer,Moong(Green Gram),2173.0,1052.8
Bihar,SITAMARHI,2006,Summer,Rice,2068.0,1052.8
Bihar,SITAMARHI,2006,Winter,Rice,46423.0,1052.8
Bihar,SIWAN,2006,Autumn,Rice,34184.0,1052.8
Bihar,SIWAN,2006,Kharif,Arhar/Tur,1638.0,1052.8
Bihar,SIWAN,2006,Kharif,Bajra,29.0,1052.8
Bihar,SIWAN,2006,Kharif,Maize,17300.0,1052.8
Bihar,SIWAN,2006,Kharif,Mesta,134.0,1052.8
Bihar,SIWAN,2006,Kharif,Moong(Green Gram),5.0,1052.8
Bihar,SIWAN,2006,Kharif,Ragi,699.0,1052.8
Bihar,SIWAN,2006,Kharif,Sannhamp,140.0,1052.8
Bihar,SIWAN,2006,Kharif,Sesamum,68.0,1052.8
Bihar,SIWAN,2006,Kharif,Urad,194.0,1052.8
Bihar,SIWAN,2006,Rabi,Barley,1327.0,1052.8
Bihar,SIWAN,2006,Rabi,Gram,50.0,1052.8
Bihar,SIWAN,2006,Rabi,Khesari,8.0,1052.8
Bihar,SIWAN,2006,Rabi,Linseed,37.0,1052.8
Bihar,SIWAN,2006,Rabi,Maize,15987.0,1052.8
Bihar,SIWAN,2006,Rabi,Masoor,269.0,1052.8
Bihar,SIWAN,2006,Rabi,Peas & beans (Pulses),919.0,1052.8
Bihar,SIWAN,2006,Rabi,Rapeseed &Mustard,1980.0,1052.8
Bihar,SIWAN,2006,Rabi,Sunflower,1.0,1052.8
Bihar,SIWAN,2006,Rabi,Wheat,191136.0,1052.8
Bihar,SIWAN,2006,Summer,Maize,10925.0,1052.8
Bihar,SIWAN,2006,Summer,Moong(Green Gram),1757.0,1052.8
Bihar,SIWAN,2006,Winter,Rice,114275.0,1052.8
Bihar,SUPAUL,2006,Autumn,Rice,32791.0,1052.8
Bihar,SUPAUL,2006,Kharif,Arhar/Tur,7.0,1052.8
Bihar,SUPAUL,2006,Kharif,Jute,181322.0,1052.8
Bihar,SUPAUL,2006,Kharif,Maize,924.0,1052.8
Bihar,SUPAUL,2006,Kharif,Mesta,40706.0,1052.8
Bihar,SUPAUL,2006,Kharif,Moong(Green Gram),108.0,1052.8
Bihar,SUPAUL,2006,Kharif,Ragi,1593.0,1052.8
Bihar,SUPAUL,2006,Kharif,Sesamum,175.0,1052.8
Bihar,SUPAUL,2006,Kharif,Urad,480.0,1052.8
Bihar,SUPAUL,2006,Rabi,Barley,5.0,1052.8
Bihar,SUPAUL,2006,Rabi,Khesari,2003.0,1052.8
Bihar,SUPAUL,2006,Rabi,Linseed,1498.0,1052.8
Bihar,SUPAUL,2006,Rabi,Maize,7941.0,1052.8
Bihar,SUPAUL,2006,Rabi,Masoor,997.0,1052.8
Bihar,SUPAUL,2006,Rabi,Peas & beans (Pulses),412.0,1052.8
Bihar,SUPAUL,2006,Rabi,Rapeseed &Mustard,1418.0,1052.8
Bihar,SUPAUL,2006,Rabi,Sunflower,8378.0,1052.8
Bihar,SUPAUL,2006,Rabi,Wheat,94125.0,1052.8
Bihar,SUPAUL,2006,Summer,Maize,45808.0,1052.8
Bihar,SUPAUL,2006,Summer,Moong(Green Gram),10242.0,1052.8
Bihar,SUPAUL,2006,Summer,Rice,6130.0,1052.8
Bihar,SUPAUL,2006,Winter,Rice,81814.0,1052.8
Bihar,VAISHALI,2006,Autumn,Rice,12118.0,1052.8
Bihar,VAISHALI,2006,Kharif,Arhar/Tur,404.0,1052.8
Bihar,VAISHALI,2006,Kharif,Bajra,5.0,1052.8
Bihar,VAISHALI,2006,Kharif,Jowar,342.0,1052.8
Bihar,VAISHALI,2006,Kharif,Jute,633.0,1052.8
Bihar,VAISHALI,2006,Kharif,Maize,23768.0,1052.8
Bihar,VAISHALI,2006,Kharif,Mesta,2729.0,1052.8
